original_listing_id,original_update_time,original_listing_name,original_location_address,original_establish_year,original_legal_status,original_location_x,original_location_y,original_location_desc,original_season_month_start,original_season_month_end,original_season_month,original_season_month_1,original_season_month_2,original_season_month_3,original_season_month_4,original_season_month_5,original_season_month_6,original_season_month_7,original_season_month_8,original_season_month_9,original_season_month_10,original_season_month_11,original_season_month_12,original_products,original_products_1,original_products_2,original_products_3,original_products_5,original_products_6,original_products_8,original_products_9,original_products_10,original_products_11,original_products_12,original_products_13,original_products_14,original_products_15,original_products_16,original_products_17,original_products_18,original_products_19,original_products_21,original_products_22,original_products_23,original_products_25,original_products_26,original_products_27,original_products_28,original_products_29,original_products_30,original_products_888,original_products_otherdesc,original_productslocality_fruits,original_productslocality_vegetables,original_productslocality_bakedgoods,original_productslocality_canfood,original_productslocality_coffee,original_productslocality_flowers,original_productslocality_dairyproducts,original_productslocality_beans,original_productslocality_eggs,original_productslocality_seafood,original_productslocality_herbs,original_productslocality_grains,original_productslocality_greenproducts,original_productslocality_honey,original_productslocality_juices,original_productslocality_mapleproducts,original_productslocality_mushrooms,original_productslocality_nuts,original_productslocality_petfood,original_productslocality_meat,original_productslocality_redmeat,original_productslocality_soap,original_productslocality_tofu,original_productslocality_trees,original_productslocality_wildproducts,original_productslocality_wine,original_productslocality_other,original_service_procurement,original_service_procurement_1,original_service_procurement_2,original_service_procurement_888,original_service_procurement_other_desc,original_service_opservice,original_service_opservice_1,original_service_opservice_2,original_service_opservice_3,original_service_opservice_4,original_service_opservice_5,original_service_opservice_6,original_service_opservice_7,original_service_opservice_8,original_service_opservice_9,original_service_opservice_10,original_service_opservice_11,original_service_opservice_12,original_service_opservice_13,original_service_opservice_11_desc,original_service_opservice_12_desc,original_service_opservice_13_desc,original_service_producer,original_service_producer_1,original_service_producer_2,original_service_producer_3,original_service_producer_4,original_service_producer_5,original_service_producer_6,original_service_producer_7,original_service_producer_8,original_service_producer_9,original_service_producer_10,original_service_producer_11,original_service_producer_12,original_service_producer_10_desc,original_service_community,original_service_community_1,original_service_community_5,original_service_community_6,original_service_community_7,original_service_community_8,original_service_community_9,original_service_community_10,original_service_community_11,original_service_community_12,original_service_community_13,original_service_community_14,original_service_community_15,original_service_community_16,original_service_community_14_desc,original_specialproductionmethods,original_specialproductionmethods_1,original_specialproductionmethods_2,original_specialproductionmethods_3,original_specialproductionmethods_4,original_specialproductionmethods_5,original_specialproductionmethods_6,original_specialproductionmethods_7,original_specialproductionmethods_8,original_specialproductionmethods_9,original_specialproductionmethods_10,original_specialproductionmethods_11,original_specialproductionmethods_12,original_specialproductionmethods_13,original_specialproductionmethods_14,original_specialproductionmethods_15,original_specialproductionmethods_16,original_specialproductionmethods_888,original_specialproductionmethods_other_desc,original_specialproductionmethods_gap_certify_entity,original_saleschannel_wholesale,original_saleschannel_wholesale_1,original_saleschannel_wholesale_2,original_saleschannel_wholesale_3,original_saleschannel_wholesale_4,original_saleschannel_wholesale_5,original_saleschannel_wholesale_6,original_saleschannel_wholesale_7,original_saleschannel_wholesale_8,original_saleschannel_wholesale_9,original_saleschannel_wholesale_10,original_saleschannel_wholesale_11,original_saleschannel_wholesale_12,original_saleschannel_wholesale_13,original_saleschannel_wholesale_14,original_saleschannel_wholesale_15,original_saleschannel_wholesale_16,original_saleschannel_wholesale_17,original_saleschannel_wholesale_15_desc,original_saleschannel_wholesale_16_desc,original_saleschannel_wholesale_17_desc,original_saleschannel_retail,original_saleschannel_retail_1,original_saleschannel_retail_2,original_saleschannel_retail_3,original_saleschannel_retail_4,original_saleschannel_retail_5,original_saleschannel_retail_6,original_saleschannel_retail_7,original_saleschannel_retail_8,original_saleschannel_retail_9,original_saleschannel_retail_10,original_saleschannel_retail_8_desc,original_saleschannel_retail_9_desc,original_saleschannel_retail_10_desc,original_acceptedpayment,original_acceptedpayment_1,original_acceptedpayment_2,original_acceptedpayment_3,original_acceptedpayment_4,original_acceptedpayment_5,original_acceptedpayment_6,original_acceptedpayment_7,original_acceptedpayment_888,original_acceptedpayment_7_desc,original_acceptedpayment_other_desc,original_FNAP,original_FNAP_1,original_FNAP_2,original_FNAP_3,original_FNAP_888,original_FNAP_3_desc,original_FNAP_other_desc,original_webscripting,distance,formatted,lat,lon,name,housenumber,street,postcode,suburb,district,city,county,state,state_code,country,country_code,attribution,attribution_license,attribution_url
500097,10/1/2015 14:41,Nashville Grown,"4611 Alabama Ave, Nashville, Tennessee 37209",2011,Non-Profit;,-86.843327,36.1530043,,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Dry beans;Eggs;Herbs;Grains/flour;Honey;Mushrooms;Nuts;Tofu/non-animal protein;Wild harvested forest products;,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,,Exclusively local;,Exclusively local;,,,,,,Exclusively local;,Exclusively local;,,Exclusively local;,Exclusively local;,,Exclusively local;,,,Exclusively local;,Exclusively local;,,,,,Exclusively local;,,Exclusively local;,,,Sell on a consignment basis;,0,1,0,,Aggregation;Packaging/Repackaging;Product storage;,1,0,0,0,0,1,1,0,0,0,0,0,0,,,,Marketing/promotional services;Branding/labeling products;Transportation services;Production planning for farmers;,1,1,0,0,0,0,0,0,1,1,0,0,Production planning for farmers,Education programs for institutions;Community awareness programs;,0,0,0,0,0,0,0,1,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,USDA certifying entity;,Small independent grocery stores;Restaurants;Caterers/bakeries;Food processors;K-12 school food service;,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,1.0115745580647175,"4611 Alabama Avenue, Nashville, TN 37209, United States of America",36.153012,-86.843333,,4611,Alabama Avenue,37209,Richland,,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
500098,11/11/2015 17:06,FARM FRESH,"571 AUSTIN PLACE, BRONX, New York 10455",1984,C Corp;,-73.901937,40.8114459,OFF OF BRUCKNER BOULEVARD BETWEEN LEGGETT AVENUE AND 149TH STREET.  LESS THAN 10 MINUTES FROM YANKEE STADIUM AND THE HUNTS POINT PRODUCE MARKET.,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Dairy products;Eggs;Juices/non-alcoholic ciders;Mushrooms;Poultry/fowl meat and products;Wild harvested forest products;,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,,Exclusively non-local;,Exclusively non-local;,,,,,Exclusively non-local;,,Exclusively non-local;,,,,,,Exclusively non-local;,,Exclusively local;,,,Exclusively local;,,,,,Both local and non-local;,,,Take ownership of the product;,1,0,0,,Aggregation;Distribution;Product storage;,1,0,1,0,0,0,1,0,0,0,0,0,0,,,,Marketing/promotional services;Branding/labeling products;Transportation services;,1,1,0,0,0,0,0,0,1,0,0,0,,Food donations to local food pantries/banks;,0,0,0,0,0,0,0,0,0,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,USDA certifying entity;,Large supermarkets/supercenters;Restaurants;Caterers/bakeries;Distributors;Food processors;,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,0,"581 Austin Place, New York, NY 10455, United States of America",40.8114724,-73.9017149604146,,581,Austin Place,10455,The Bronx,Bronx County,New York,,New York,NY,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
500099,11/15/2015 13:50,Terra Organics,"815 S 28th St Unit B, tacoma, Washington 98409",2004,S Corp;,-122.44455,47.2356,,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Baked goods;Coffee/tea;Cut flowers;Dairy products;Dry beans;Eggs;Fish/seafood;Herbs;Grains/flour;Honey;Juices/non-alcoholic ciders;Mushrooms;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;Wild harvested forest products;,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,,Both local and non-local;,Both local and non-local;,Exclusively local;,,Exclusively non-local;,Both local and non-local;,Exclusively local;,Both local and non-local;,Exclusively local;,Both local and non-local;,Both local and non-local;,Exclusively local;,,Exclusively local;,Both local and non-local;,,Both local and non-local;,Both local and non-local;,,Both local and non-local;,Both local and non-local;,,,,Exclusively local;,,,Take ownership of the product;Sell on a consignment basis;,1,1,0,,Aggregation;Production;Distribution;Brokering;Product storage;,1,1,1,1,0,0,1,0,0,0,0,0,0,,,,Marketing/promotional services;Branding/labeling products;Food safety/GAP Training;Transportation services;,1,1,0,0,0,0,1,0,1,0,0,0,,Transportation services for customers;Food donations to local food pantries/banks;,0,0,0,0,1,0,0,0,0,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,USDA certifying entity;,Small independent grocery stores;Restaurants;K-12 school food service;,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,,,On-line store;CSA shares;,0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,SNAP;,0,1,0,0,,,,0,"EL1 Sports Tacoma, 815 South 28th Street, Tacoma, WA 98409, United States of America",47.2356013,-122.44454888381927,EL1 Sports Tacoma,815,South 28th Street,98409,,McCarver Neighborhood,Tacoma,Pierce County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
500100,2/10/2016 13:56,Tahoe Food Hub,"150 Alpine Meadows Rd., Alpine Meadows, California 96146",2014,Non-Profit;,-120.19611,39.1872156,"Bottom of Alpine Meadows Rd, (next to Crest Cafe)",2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Dry beans;Eggs;Herbs;Grains/flour;Honey;Juices/non-alcoholic ciders;Maple products;Mushrooms;Nuts;Red/other non-poultry meat and products;,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,,Both local and non-local;,Both local and non-local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,,Exclusively local;,Exclusively local;,,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,,,Exclusively local;,,,,,,,Sell on a consignment basis;,0,1,0,,Distribution;,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,Marketing/promotional services;Branding/labeling products;Production/post-harvest handling training;Food safety/GAP Training;Transportation services;,1,1,0,1,0,0,1,0,1,0,0,0,,Paid employment opportunities for youth;Education programs for institutions;Community awareness programs;Food donations to local food pantries/banks;,1,0,0,0,0,0,0,1,1,1,0,0,0,,No hormones;Integrated pest management;Know your Farmer Certification;,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,Know your Farmer Certification,,Small independent grocery stores;Restaurants;Caterers/bakeries;K-12 school food service;Hospitals;,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,,,,Food hub's own retail storefront;,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,0,"Casa Andina Building, 150 Alpine Meadows Road, Placer County, CA 96146, United States of America",39.187199199999995,-120.19613076149658,Casa Andina Building,150,Alpine Meadows Road,96146,,,,Placer County,California,CA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
500101,3/21/2016 17:43,"Radish & Rye Food Hub, Ltd","1233 N Third Street, Harrisburg, Pennsylvania 17102",2015,LLC;,-76.888535,40.2697906,"Broad Street Market, Brick Building (southwest corner)",2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Eggs;Herbs;Grains/flour;Honey;Juices/non-alcoholic ciders;Maple products;Mushrooms;Poultry/fowl meat and products;Red/other non-poultry meat and products;Tofu/non-animal protein;Wild harvested forest products;,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,0,0,,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,,Exclusively local;,,Exclusively local;,Exclusively local;,,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,,,Exclusively local;,Exclusively local;,,Exclusively local;,,Exclusively local;,,,Take ownership of the product;,1,0,0,,Aggregation;Packaging/Repackaging;Product storage;,1,0,0,0,0,1,1,0,0,0,0,0,0,,,,Marketing/promotional services;Branding/labeling products;Transportation services;,1,1,0,0,0,0,0,0,1,0,0,0,,Food donations to local food pantries/banks;,0,0,0,0,0,0,0,0,0,1,0,0,0,,"Organic (USDA Certified);Non-Certified, but Practicing Organic;Certified ""Naturally Grown"";No antibiotics;Integrated pest management;Grass Fed;Pasture-raised/free-range animals;Humane treatment of animals;",1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,Food hub's own retail storefront;,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,SNAP;,0,1,0,0,,,,0,"Stone Building, Verbeke Street, Harrisburg, PA 17102, United States of America",40.26979045,-76.88849573078379,Stone Building,,Verbeke Street,17102,Midtown,New Fox Ridge,Harrisburg,Dauphin County,Pennsylvania,PA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
500102,3/29/2016 13:48,The Good Acre,"1790 Larpenteur Avenue West, Falcon Heights, Minnesota 55113",2015,Non-Profit;,-93.174577,44.9913526,"The facility is located at 1790 Larpenteur Avenue West, just north of the University of Minnesotas St. Paul campus. Parking is available.",2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Baked goods;Cut flowers;Dry beans;Herbs;Honey;Red/other non-poultry meat and products;,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,Exclusively local;,Exclusively local;,Exclusively local;,,,Exclusively local;,,Exclusively local;,,,Exclusively local;,,,Exclusively local;,,,,,,,Exclusively local;,,,,,,,Take ownership of the product;Sell on a consignment basis;,1,1,0,,Aggregation;Production;Distribution;Brokering;Shared use kitchen;Packaging/Repackaging;Product storage;Freezing;Cutting;,1,1,1,1,1,1,1,0,1,1,0,0,0,,,,Marketing/promotional services;Demonstration/Incubator farm;Production/post-harvest handling training;Business management services/guidance;Food safety/GAP Training;Transportation services;,1,0,1,1,1,0,1,0,1,0,0,0,,Paid employment opportunities for youth;Nutrition/cooking education;Meal preparation;Subsidized farm shares;Education programs for institutions;Community awareness programs;Food donations to local food pantries/banks;,1,1,1,0,0,0,1,1,1,1,0,0,0,,Sustainable;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Sustainable,,Small independent grocery stores;Food retail cooperatives;Restaurants;Caterers/bakeries;Pre-K food service;K-12 school food service;Colleges/Universities;Senior care facilities;,0,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,,,,CSA shares;Farmers markets;,0,0,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,SNAP;,0,1,0,0,,,,10.085728175875426,"1790 Larpenteur Avenue West, Roseville, MN 55113, United States of America",44.991271,-93.174633,,1790,Larpenteur Avenue West,55113,,Falcon Heights,Roseville,Ramsey County,Minnesota,MN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
500103,4/26/2016 13:07,Harvested Here Food Hub,"2009 Curtain Pole Road, Chattanooga, Tennessee 37406",2014,LLC;,-85.275319,35.0624504,1 block off of Amnicola Highway in the Food Bank Facility,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Dairy products;Eggs;Honey;Mushrooms;,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,Exclusively local;,Exclusively local;,,,,,Exclusively local;,,Exclusively local;,,,,,Exclusively local;,,,Exclusively local;,,,,,,,,,,,Take ownership of the product;Sell on a consignment basis;,1,1,0,,Aggregation;Distribution;Brokering;Packaging/Repackaging;Product storage;Freezing;,1,0,1,1,0,1,1,0,1,0,0,0,0,,,,Marketing/promotional services;Branding/labeling products;Production/post-harvest handling training;Paid consulting;Food safety/GAP Training;Liability insurance;Transportation services;,1,1,0,1,0,1,1,1,1,0,0,0,,Nutrition/cooking education;Education programs for institutions;Community awareness programs;Food donations to local food pantries/banks;,0,1,0,0,0,0,0,1,1,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,USDA certifying entity;,"Large supermarkets/supercenters;Small independent grocery stores;Corner stores, bodegas;Restaurants;Caterers/bakeries;Food processors;Pre-K food service;Colleges/Universities;Government/corporate cafeterias;",1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,3.6946710881424596,"2009 Curtain Pole Road, Chattanooga, TN 37406, United States of America",35.062418,-85.275328,,2009,Curtain Pole Road,37406,,,Chattanooga,Hamilton County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
500104,5/12/2016 16:16,Top 10 Produce LLC,"1319 Burton Avenue, Suite C, Salinas, California 93901",2009,LLC;,-121.62764,36.6502667,About a mile south of Blanco Road in South Salinas.  Please call before stopping by.,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,"Fresh fruits;Fresh vegetables;Herbs;Honey;Beef, Beef Jerky;",1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"Beef, Beef Jerky",Exclusively local;,Exclusively local;,,,,,,,,,Exclusively local;,,,Exclusively local;,,,,,,,,,,,,,Exclusively local;,Take ownership of the product;,1,0,0,,Aggregation;Brokering;Beef Jerky Manufacturing;,1,0,0,1,0,0,0,0,0,0,1,0,0,Beef Jerky Manufacturing,,,Marketing/promotional services;Branding/labeling products;Business management services/guidance;Paid consulting;GS1 Traceability Services under our Grower's Reserve Services;,1,1,0,0,1,1,0,0,0,1,0,0,GS1 Traceability Services under our Grower's Reserve Services,Paid employment opportunities for youth;,1,0,0,0,0,0,0,0,0,0,0,0,0,,Good Agricultural Practices (GAP)-Certified;GS1 Traceability;,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,GS1 Traceability,Non-USDA certifying entity;,"Large supermarkets/supercenters;Small independent grocery stores;Corner stores, bodegas;Food retail cooperatives;Restaurants;Distributors;K-12 school food service;Colleges/Universities;Hospitals;",1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,,,,On-line store;Farmers markets;,0,1,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,13.583456471045503,"1319 Burton Avenue, Salinas, CA 93901, United States of America",36.650238,-121.627788,,1319,Burton Avenue,93901,,,Salinas,Monterey County,California,CA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
500105,7/12/2016 14:40,Fallon Food Hub,"40 E Center St #5, Fallon, Nevada 89406",2016,Non-Profit;,-118.77632,39.472773,"One block east of Maine St., two blocks south of the intersection of US 50 and US 95.",2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Dairy products;Eggs;Herbs;Honey;Juices/non-alcoholic ciders;Nuts;Red/other non-poultry meat and products;Soap/body care products;,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,,Exclusively local;,,Exclusively local;,,Exclusively local;,,,Exclusively local;,Exclusively local;,,,Exclusively local;,,,Exclusively local;,Exclusively local;,,,,,,Take ownership of the product;Sell on a consignment basis;,1,1,0,,Aggregation;Distribution;Shared use kitchen;Packaging/Repackaging;Product storage;,1,0,1,0,1,1,1,0,0,0,0,0,0,,,,Marketing/promotional services;Branding/labeling products;Transportation services;,1,1,0,0,0,0,0,0,1,0,0,0,,Paid employment opportunities for youth;Nutrition/cooking education;Meal preparation;Education programs for institutions;Community awareness programs;,1,1,1,0,0,0,0,1,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,USDA certifying entity;,Food retail cooperatives;Restaurants;Distributors;,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,,,,On-line store;Food hub's own retail storefront;Farmers markets;,0,1,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,SNAP;,0,1,0,0,,,,20.452888906201817,"44 East Center Street, Fallon, NV 89406, United States of America",39.47295665276074,-118.77630675828279,,44,East Center Street,89406,,,Fallon,Churchill County,Nevada,NV,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
500106,7/9/2016 12:29,Local Roots Market & Caf (Wooster Local Foods Cooperative),"140 S. Walnut St., Wooster, Ohio 44691",2009,Producer-Consumer Cooperative;,-81.94114,40.7972613,Downtown Wooster,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Dry beans;Eggs;Fish/seafood;Herbs;Grains/flour;Green household products;Honey;Juices/non-alcoholic ciders;Maple products;Mushrooms;Nuts;Pet food;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;Tofu/non-animal protein;Wild harvested forest products;,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively non-local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively non-local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,,Exclusively local;,,,Take ownership of the product;Sell on a consignment basis;,1,1,0,,Aggregation;Shared use kitchen;Freezing;,1,0,0,0,1,0,0,0,1,0,0,0,0,,,,Marketing/promotional services;Business management services/guidance;Paid consulting;,1,0,0,0,1,1,0,0,0,0,0,0,,Nutrition/cooking education;Meal preparation;Education programs for institutions;Community awareness programs;Food donations to local food pantries/banks;,0,1,1,0,0,0,0,1,1,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,USDA certifying entity;,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,Food hub's own retail storefront;,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,SNAP;,0,1,0,0,,,,8.838710845051716,"140 South Walnut Street, Wooster, OH 44691, United States of America",40.797261,-81.941245,,140,South Walnut Street,44691,,Wooster,Wooster,Wayne County,Ohio,OH,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
500107,7/15/2016 13:41,Middle Georgia Growers Cooperative,", Jeffersonville, Georgia",2016,LLC;,-83.346556,32.687646,,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Baked goods;Cut flowers;Dairy products;Eggs;Fish/seafood;Herbs;Pet food;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;Wild harvested forest products;,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,,Exclusively local;,Exclusively local;,Exclusively local;,,,Exclusively local;,Exclusively local;,,Exclusively local;,Exclusively local;,Exclusively local;,,,,,,,,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,,,Exclusively local;,,,Sell on a consignment basis;,0,1,0,,Aggregation;Distribution;Brokering;Packaging/Repackaging;Product storage;,1,0,1,1,0,1,1,0,0,0,0,0,0,,,,Marketing/promotional services;Branding/labeling products;,1,1,0,0,0,0,0,0,0,0,0,0,,Food donations to local food pantries/banks;,0,0,0,0,0,0,0,0,0,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,USDA certifying entity;,Small independent grocery stores;Restaurants;,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,44.03835262729334,"31 Magnolia North Street, Jeffersonville, GA 31044, United States of America",32.688033,-83.346456,,31,Magnolia North Street,31044,,,Jeffersonville,Twiggs County,Georgia,GA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
500108,7/28/2016 15:48,Alderson Community Food Hub,"109 Cherry Ave, Alderson, West Virginia 24910",2009,Non-Profit;,-80.635778,37.7248361,The Alderson Green Grocer is located at 109 Cherry Ave (Rte 12) next to the Alderson Thrift Shop and across from Camp Greenbrier.,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Dairy products;Dry beans;Eggs;Fish/seafood;Herbs;Grains/flour;Green household products;Honey;Juices/non-alcoholic ciders;Maple products;Mushrooms;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;Tofu/non-animal protein;Wild harvested forest products;,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,,Exclusively non-local;,Exclusively non-local;,Exclusively non-local;,Exclusively non-local;,Exclusively non-local;,,,Exclusively non-local;,Exclusively local;,,Exclusively non-local;,Exclusively non-local;,,Both local and non-local;,,Exclusively non-local;,Exclusively non-local;,Exclusively non-local;,,Exclusively non-local;,Exclusively non-local;,Exclusively non-local;,,,Both local and non-local;,,,Take ownership of the product;Sell on a consignment basis;,1,1,0,,Aggregation;Distribution;Product storage;,1,0,1,0,0,0,1,0,0,0,0,0,0,,,,Production/post-harvest handling training;Transportation services;,0,0,0,1,0,0,0,0,1,0,0,0,,Nutrition/cooking education;Operating a mobile market;Community awareness programs;Food donations to local food pantries/banks;,0,1,0,0,0,1,0,0,1,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,USDA certifying entity;,Small independent grocery stores;Food retail cooperatives;Restaurants;K-12 school food service;,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,,,,Buying clubs;Food hub's own retail storefront;,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,SNAP;,0,1,0,0,,,,4.573453537256471,"1829 Cherry Avenue, Alderson, WV 24910, United States of America",37.724865,-80.635741,,1829,Cherry Avenue,24910,,,Alderson,Greenbrier County,West Virginia,WV,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
